fold_id,task_id,split,setting,context,basal_context,perturbation,perturbation_gene,perturbation_gene_index,perturbation_flag_sum,control_pool_size_same_context,target_pool_size,control_row_index,target_row_index
frangieh_context_holdout_1_Co-culture,IFNγ::LAMP2+ctrl,train,source_train_pair,IFNγ,IFNγ,LAMP2+ctrl,LAMP2,113,1.0,789,249,108552,55627
frangieh_context_holdout_1_Co-culture,IFNγ::LCP1+ctrl,train,source_train_pair,IFNγ,IFNγ,LCP1+ctrl,LCP1,114,1.0,789,293,109772,56253
frangieh_context_holdout_1_Co-culture,IFNγ::LGALS3BP+ctrl,train,source_train_pair,IFNγ,IFNγ,LGALS3BP+ctrl,LGALS3BP,116,1.0,789,187,109479,57040
frangieh_context_holdout_1_Co-culture,IFNγ::LRPAP1+ctrl,train,source_train_pair,IFNγ,IFNγ,LRPAP1+ctrl,LRPAP1,14,1.0,789,279,108471,57979
frangieh_context_holdout_1_Co-culture,IFNγ::LY96+ctrl,train,source_train_pair,IFNγ,IFNγ,LY96+ctrl,LY96,117,1.0,789,248,109558,58760
frangieh_context_holdout_1_Co-culture,IFNγ::MDH2+ctrl,train,source_train_pair,IFNγ,IFNγ,MDH2+ctrl,MDH2,119,1.0,789,176,108987,59615
frangieh_context_holdout_1_Co-culture,IFNγ::MIA+ctrl,train,source_train_pair,IFNγ,IFNγ,MIA+ctrl,MIA,121,1.0,789,248,109669,61043
frangieh_context_holdout_1_Co-culture,IFNγ::NDUFA13+ctrl,train,source_train_pair,IFNγ,IFNγ,NDUFA13+ctrl,NDUFA13,127,1.0,789,122,109543,62356
frangieh_context_holdout_1_Co-culture,IFNγ::NGFR+ctrl,train,source_train_pair,IFNγ,IFNγ,NGFR+ctrl,NGFR,128,1.0,789,195,109956,63057
frangieh_context_holdout_1_Co-culture,IFNγ::NME1+ctrl,train,source_train_pair,IFNγ,IFNγ,NME1+ctrl,NME1,129,1.0,789,225,109499,63198
frangieh_context_holdout_1_Co-culture,IFNγ::NMRK1+ctrl,train,source_train_pair,IFNγ,IFNγ,NMRK1+ctrl,NMRK1,130,1.0,789,229,108271,63931
frangieh_context_holdout_1_Co-culture,IFNγ::NPC1+ctrl,train,source_train_pair,IFNγ,IFNγ,NPC1+ctrl,NPC1,132,1.0,789,259,109812,65230
frangieh_context_holdout_1_Co-culture,IFNγ::NSG1+ctrl,train,source_train_pair,IFNγ,IFNγ,NSG1+ctrl,NSG1,16,1.0,789,237,108958,66678
frangieh_context_holdout_1_Co-culture,IFNγ::P2RX4+ctrl,train,source_train_pair,IFNγ,IFNγ,P2RX4+ctrl,P2RX4,135,1.0,789,106,108473,67647
frangieh_context_holdout_1_Co-culture,IFNγ::PET100+ctrl,train,source_train_pair,IFNγ,IFNγ,PET100+ctrl,PET100,138,1.0,789,125,109547,68385
frangieh_context_holdout_1_Co-culture,IFNγ::PFDN4+ctrl,train,source_train_pair,IFNγ,IFNγ,PFDN4+ctrl,PFDN4,139,1.0,789,245,109824,68673
frangieh_context_holdout_1_Co-culture,IFNγ::PIK3IP1+ctrl,train,source_train_pair,IFNγ,IFNγ,PIK3IP1+ctrl,PIK3IP1,141,1.0,789,185,108632,69845
frangieh_context_holdout_1_Co-culture,IFNγ::PPIA+ctrl,train,source_train_pair,IFNγ,IFNγ,PPIA+ctrl,PPIA,144,1.0,789,205,108438,70178
frangieh_context_holdout_1_Co-culture,IFNγ::PROS1+ctrl,train,source_train_pair,IFNγ,IFNγ,PROS1+ctrl,PROS1,145,1.0,789,162,109818,71054
frangieh_context_holdout_1_Co-culture,IFNγ::PSAP+ctrl,train,source_train_pair,IFNγ,IFNγ,PSAP+ctrl,PSAP,17,1.0,789,282,109996,71149
frangieh_context_holdout_1_Co-culture,IFNγ::PUF60+ctrl,train,source_train_pair,IFNγ,IFNγ,PUF60+ctrl,PUF60,147,1.0,789,94,109852,72452
frangieh_context_holdout_1_Co-culture,IFNγ::PYGB+ctrl,train,source_train_pair,IFNγ,IFNγ,PYGB+ctrl,PYGB,148,1.0,789,191,108686,72729
frangieh_context_holdout_1_Co-culture,IFNγ::RAB27A+ctrl,train,source_train_pair,IFNγ,IFNγ,RAB27A+ctrl,RAB27A,149,1.0,789,225,108382,73326
frangieh_context_holdout_1_Co-culture,IFNγ::RB1+ctrl,train,source_train_pair,IFNγ,IFNγ,RB1+ctrl,RB1,150,1.0,789,265,109199,74348
frangieh_context_holdout_1_Co-culture,IFNγ::RNASEH2A+ctrl,train,source_train_pair,IFNγ,IFNγ,RNASEH2A+ctrl,RNASEH2A,152,1.0,789,139,108702,75043
frangieh_context_holdout_1_Co-culture,IFNγ::RPSA+ctrl,train,source_train_pair,IFNγ,IFNγ,RPSA+ctrl,RPSA,155,1.0,789,129,109462,76006
frangieh_context_holdout_1_Co-culture,IFNγ::SCARB2+ctrl,train,source_train_pair,IFNγ,IFNγ,SCARB2+ctrl,SCARB2,161,1.0,789,231,108674,79558
frangieh_context_holdout_1_Co-culture,IFNγ::SDCBP+ctrl,train,source_train_pair,IFNγ,IFNγ,SDCBP+ctrl,SDCBP,20,1.0,789,233,108556,80554
frangieh_context_holdout_1_Co-culture,IFNγ::SEC11C+ctrl,train,source_train_pair,IFNγ,IFNγ,SEC11C+ctrl,SEC11C,163,1.0,789,227,108536,81185
frangieh_context_holdout_1_Co-culture,IFNγ::SGK1+ctrl,train,source_train_pair,IFNγ,IFNγ,SGK1+ctrl,SGK1,167,1.0,789,247,109051,83678
frangieh_context_holdout_1_Co-culture,IFNγ::SLC19A1+ctrl,train,source_train_pair,IFNγ,IFNγ,SLC19A1+ctrl,SLC19A1,168,1.0,789,181,109788,85354
frangieh_context_holdout_1_Co-culture,IFNγ::SLC25A13+ctrl,train,source_train_pair,IFNγ,IFNγ,SLC25A13+ctrl,SLC25A13,170,1.0,789,268,109132,87128
frangieh_context_holdout_1_Co-culture,IFNγ::SLC26A2+ctrl,train,source_train_pair,IFNγ,IFNγ,SLC26A2+ctrl,SLC26A2,171,1.0,789,262,109617,87681
frangieh_context_holdout_1_Co-culture,IFNγ::SLIRP+ctrl,train,source_train_pair,IFNγ,IFNγ,SLIRP+ctrl,SLIRP,173,1.0,789,153,108355,87916
frangieh_context_holdout_1_Co-culture,IFNγ::SMAD3+ctrl,train,source_train_pair,IFNγ,IFNγ,SMAD3+ctrl,SMAD3,174,1.0,789,272,109525,88889
frangieh_context_holdout_1_Co-culture,IFNγ::SMAD4+ctrl,train,source_train_pair,IFNγ,IFNγ,SMAD4+ctrl,SMAD4,175,1.0,789,269,108960,89287
frangieh_context_holdout_1_Co-culture,IFNγ::SOX4+ctrl,train,source_train_pair,IFNγ,IFNγ,SOX4+ctrl,SOX4,177,1.0,789,259,109256,90145
frangieh_context_holdout_1_Co-culture,IFNγ::SP100+ctrl,train,source_train_pair,IFNγ,IFNγ,SP100+ctrl,SP100,178,1.0,789,221,108235,90517
frangieh_context_holdout_1_Co-culture,IFNγ::SPESP1+ctrl,train,source_train_pair,IFNγ,IFNγ,SPESP1+ctrl,SPESP1,179,1.0,789,236,108320,91218
frangieh_context_holdout_1_Co-culture,IFNγ::SPINT1+ctrl,train,source_train_pair,IFNγ,IFNγ,SPINT1+ctrl,SPINT1,180,1.0,789,228,108429,91998
frangieh_context_holdout_1_Co-culture,IFNγ::SSR2+ctrl,train,source_train_pair,IFNγ,IFNγ,SSR2+ctrl,SSR2,181,1.0,789,208,109831,92217
frangieh_context_holdout_1_Co-culture,IFNγ::STOM+ctrl,train,source_train_pair,IFNγ,IFNγ,STOM+ctrl,STOM,23,1.0,789,268,109839,94885
frangieh_context_holdout_1_Co-culture,IFNγ::TAPBP+ctrl,train,source_train_pair,IFNγ,IFNγ,TAPBP+ctrl,TAPBP,186,1.0,789,220,108637,96016
frangieh_context_holdout_1_Co-culture,IFNγ::TAPBPL+ctrl,train,source_train_pair,IFNγ,IFNγ,TAPBPL+ctrl,TAPBPL,187,1.0,789,239,109824,96401
frangieh_context_holdout_1_Co-culture,IFNγ::TFAP2A+ctrl,train,source_train_pair,IFNγ,IFNγ,TFAP2A+ctrl,TFAP2A,188,1.0,789,241,109718,96794
frangieh_context_holdout_1_Co-culture,IFNγ::TIMM50+ctrl,train,source_train_pair,IFNγ,IFNγ,TIMM50+ctrl,TIMM50,190,1.0,789,128,108480,98166
frangieh_context_holdout_1_Co-culture,IFNγ::TIMP3+ctrl,train,source_train_pair,IFNγ,IFNγ,TIMP3+ctrl,TIMP3,193,1.0,789,209,109524,99862
frangieh_context_holdout_1_Co-culture,IFNγ::TOP1MT+ctrl,train,source_train_pair,IFNγ,IFNγ,TOP1MT+ctrl,TOP1MT,196,1.0,789,205,110074,101299
frangieh_context_holdout_1_Co-culture,IFNγ::TP53+ctrl,train,source_train_pair,IFNγ,IFNγ,TP53+ctrl,TP53,197,1.0,789,229,108570,101723
frangieh_context_holdout_1_Co-culture,IFNγ::TPP1+ctrl,train,source_train_pair,IFNγ,IFNγ,TPP1+ctrl,TPP1,198,1.0,789,230,109783,102237
frangieh_context_holdout_1_Co-culture,IFNγ::TRIM22+ctrl,train,source_train_pair,IFNγ,IFNγ,TRIM22+ctrl,TRIM22,200,1.0,789,186,110086,102865
frangieh_context_holdout_1_Co-culture,IFNγ::TTLL1+ctrl,train,source_train_pair,IFNγ,IFNγ,TTLL1+ctrl,TTLL1,202,1.0,789,278,108804,103983
frangieh_context_holdout_1_Co-culture,IFNγ::TXNDC17+ctrl,train,source_train_pair,IFNγ,IFNγ,TXNDC17+ctrl,TXNDC17,203,1.0,789,214,108195,104985
frangieh_context_holdout_1_Co-culture,IFNγ::UCN2+ctrl,train,source_train_pair,IFNγ,IFNγ,UCN2+ctrl,UCN2,205,1.0,789,203,108307,105872
frangieh_context_holdout_1_Co-culture,IFNγ::UQCRFS1+ctrl,train,source_train_pair,IFNγ,IFNγ,UQCRFS1+ctrl,UQCRFS1,206,1.0,789,115,109010,105966
frangieh_context_holdout_1_Co-culture,IFNγ::UQCRH+ctrl,train,source_train_pair,IFNγ,IFNγ,UQCRH+ctrl,UQCRH,207,1.0,789,83,109783,106426
frangieh_context_holdout_1_Co-culture,IFNγ::VAT1+ctrl,train,source_train_pair,IFNγ,IFNγ,VAT1+ctrl,VAT1,208,1.0,789,164,108549,106534
frangieh_context_holdout_1_Co-culture,IFNγ::VDAC2+ctrl,train,source_train_pair,IFNγ,IFNγ,VDAC2+ctrl,VDAC2,209,1.0,789,237,109989,107374
frangieh_context_holdout_1_Co-culture,Control::ACSL3+ctrl,val,source_validation_pair,Control,Control,ACSL3+ctrl,ACSL3,25,1.0,480,81,108752,938
frangieh_context_holdout_1_Co-culture,Control::ATP1B1+ctrl,val,source_validation_pair,Control,Control,ATP1B1+ctrl,ATP1B1,32,1.0,480,176,109494,5867
frangieh_context_holdout_1_Co-culture,Control::CDK6+ctrl,val,source_validation_pair,Control,Control,CDK6+ctrl,CDK6,50,1.0,480,69,110049,17336
frangieh_context_holdout_1_Co-culture,Control::CST3+ctrl,val,source_validation_pair,Control,Control,CST3+ctrl,CST3,60,1.0,480,104,108995,23019
frangieh_context_holdout_1_Co-culture,Control::CTSA+ctrl,val,source_validation_pair,Control,Control,CTSA+ctrl,CTSA,62,1.0,480,165,110035,23925
frangieh_context_holdout_1_Co-culture,Control::FOS+ctrl,val,source_validation_pair,Control,Control,FOS+ctrl,FOS,84,1.0,480,134,109755,37066
frangieh_context_holdout_1_Co-culture,Control::FRZB+ctrl,val,source_validation_pair,Control,Control,FRZB+ctrl,FRZB,86,1.0,480,128,109239,37997
frangieh_context_holdout_1_Co-culture,Control::MIA+ctrl,val,source_validation_pair,Control,Control,MIA+ctrl,MIA,121,1.0,480,124,108386,60904
frangieh_context_holdout_1_Co-culture,Control::NPC1+ctrl,val,source_validation_pair,Control,Control,NPC1+ctrl,NPC1,132,1.0,480,156,108675,65075
frangieh_context_holdout_1_Co-culture,Control::S100A6+ctrl,val,source_validation_pair,Control,Control,S100A6+ctrl,S100A6,18,1.0,480,139,108766,77265
frangieh_context_holdout_1_Co-culture,Control::SLC25A13+ctrl,val,source_validation_pair,Control,Control,SLC25A13+ctrl,SLC25A13,170,1.0,480,131,109601,86772
frangieh_context_holdout_1_Co-culture,Control::STOM+ctrl,val,source_validation_pair,Control,Control,STOM+ctrl,STOM,23,1.0,480,153,108953,94806
frangieh_context_holdout_1_Co-culture,Control::TGFB1+ctrl,val,source_validation_pair,Control,Control,TGFB1+ctrl,TGFB1,189,1.0,480,178,110116,97409
frangieh_context_holdout_1_Co-culture,Control::TIMP3+ctrl,val,source_validation_pair,Control,Control,TIMP3+ctrl,TIMP3,193,1.0,480,123,109045,99781
frangieh_context_holdout_1_Co-culture,Control::TOP1MT+ctrl,val,source_validation_pair,Control,Control,TOP1MT+ctrl,TOP1MT,196,1.0,480,159,108995,101200
frangieh_context_holdout_1_Co-culture,IFNγ::ACTA2+ctrl,val,source_validation_pair,IFNγ,IFNγ,ACTA2+ctrl,ACTA2,26,1.0,789,311,108466,1399
frangieh_context_holdout_1_Co-culture,IFNγ::CD58+ctrl,val,source_validation_pair,IFNγ,IFNγ,CD58+ctrl,CD58,46,1.0,789,215,109788,12720
frangieh_context_holdout_1_Co-culture,IFNγ::CDH19+ctrl,val,source_validation_pair,IFNγ,IFNγ,CDH19+ctrl,CDH19,49,1.0,789,277,109142,16596
frangieh_context_holdout_1_Co-culture,IFNγ::CMSS1+ctrl,val,source_validation_pair,IFNγ,IFNγ,CMSS1+ctrl,CMSS1,57,1.0,789,242,108223,21207
frangieh_context_holdout_1_Co-culture,IFNγ::FRZB+ctrl,val,source_validation_pair,IFNγ,IFNγ,FRZB+ctrl,FRZB,86,1.0,789,195,109402,38072
frangieh_context_holdout_1_Co-culture,IFNγ::HLA-C+ctrl,val,source_validation_pair,IFNγ,IFNγ,HLA-C+ctrl,HLA-C,96,1.0,789,178,109839,43254
frangieh_context_holdout_1_Co-culture,IFNγ::HLA-DRB5+ctrl,val,source_validation_pair,IFNγ,IFNγ,HLA-DRB5+ctrl,HLA-DRB5,97,1.0,789,268,110064,43583
frangieh_context_holdout_1_Co-culture,IFNγ::IRF4+ctrl,val,source_validation_pair,IFNγ,IFNγ,IRF4+ctrl,IRF4,10,1.0,789,206,109866,49948
frangieh_context_holdout_1_Co-culture,IFNγ::LGALS3+ctrl,val,source_validation_pair,IFNγ,IFNγ,LGALS3+ctrl,LGALS3,115,1.0,789,206,109690,56747
frangieh_context_holdout_1_Co-culture,IFNγ::NT5E+ctrl,val,source_validation_pair,IFNγ,IFNγ,NT5E+ctrl,NT5E,134,1.0,789,309,108787,67122
frangieh_context_holdout_1_Co-culture,IFNγ::PAICS+ctrl,val,source_validation_pair,IFNγ,IFNγ,PAICS+ctrl,PAICS,137,1.0,789,85,108709,68035
frangieh_context_holdout_1_Co-culture,IFNγ::RBP7+ctrl,val,source_validation_pair,IFNγ,IFNγ,RBP7+ctrl,RBP7,151,1.0,789,259,108408,74751
frangieh_context_holdout_1_Co-culture,IFNγ::S100B+ctrl,val,source_validation_pair,IFNγ,IFNγ,S100B+ctrl,S100B,159,1.0,789,248,109782,78322
frangieh_context_holdout_1_Co-culture,IFNγ::SLC5A3+ctrl,val,source_validation_pair,IFNγ,IFNγ,SLC5A3+ctrl,SLC5A3,172,1.0,789,259,110134,84995
frangieh_context_holdout_1_Co-culture,IFNγ::TM4SF1+ctrl,val,source_validation_pair,IFNγ,IFNγ,TM4SF1+ctrl,TM4SF1,194,1.0,789,241,108635,100612
