dataset,modality,fold_id,heldout_context,source_contexts,split,setting,context,cell_line,perturbation,n_cells,perturbation_seen_in_training,context_seen_in_training,selected_without_expression_values,disjoint_from_E136_and_E237,in_train_fraction_100
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GTF3C6,97,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PCID2,124,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TMX2,217,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CCDC115,100,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RRP7A,130,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TBCA,133,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,NSMCE2,79,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MAD2L2,150,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SMG5,215,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ZNF207,83,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MIS18BP1,350,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NCL,189,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MYC,120,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,BOP1,328,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,VPS54,269,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,HAUS8,92,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GLB1,109,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,TOMM22,96,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EEFSEC,54,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL36A,244,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,HNRNPA1,108,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GNL3,145,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SASS6,88,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SCAP,118,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL24,52,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DDX56,89,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,RPP30,148,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SF3B3,126,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,HMGCS1,135,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DSTYK,248,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RBM33,149,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RAN,53,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CLASRP,274,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TUBB2A,194,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PABPC1,78,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,LIN54,271,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ZNHIT3,372,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,CENPJ,120,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,EIF4B,461,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TMEM242,482,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,IARS2,88,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,GNL3L,72,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,LAS1L,160,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ARCN1,129,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPS9,121,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GPN1,54,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,LSM7,91,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,IPO11,103,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MIOS,131,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PDCD11,167,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,MCM7,137,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,AATF,111,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPS19BP1,108,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ESYT1,117,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DDX55,400,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TIMM13,51,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,WDR46,109,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,HSPA8,155,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,FAU,134,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RNF14,165,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,EIF2B4,68,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NOP58,78,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,C12orf45,113,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,HSPE1,159,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,C9orf16,145,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GRB2,147,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CPSF4,114,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PABPC4,130,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DNAJA1,159,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,WDR4,137,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,RPAP3,73,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ARPC4,148,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,HNRNPH1,69,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SRSF11,264,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL8,75,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,PPP1R2,99,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPS24,87,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PSMG3,277,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL5,60,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,FNBP4,263,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,MRPL49,55,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ZNF236,477,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SMC1A,59,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ACTR6,102,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,COPS4,80,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PPP2CA,286,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,UBE2M,191,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NCAPH2,162,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SPG7,163,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PSAT1,122,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,SURF6,138,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CNN2,174,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RNASEH2C,287,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,HSP90B1,166,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,KIAA1143,134,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SETDB1,131,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NKAPD1,150,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SLC7A5,308,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ZNF574,205,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,ATP6V1G1,75,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PYROXD1,145,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NARS2,216,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,GRWD1,120,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NOL6,97,True,False,True,True,False
