task_id,row_index,cell_type,sm_name,sm_lincs_id,SMILES,dose_uM,split,drug_support_rows,cell_type_support_rows,pair_support_rows,nearest_train_smiles_jaccard,predicted_l2,predicted_abs_mean,true_l2_diagnostic,de_adj_gene_count,rmse_all,mae_all,rmse_de_adj,risk_low_drug_support,risk_low_pair_support,risk_low_cell_type_support,risk_low_smiles_similarity,risk_predicted_magnitude,risk_oracle_true_magnitude_diagnostic,risk_safeconf_op_smoke
198,198,Myeloid cells,Nilotinib,LSM-1099,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,1.0,private_test,4,17,0,1.0,92.43486785888672,0.5585384368896484,118.42610168457031,3739,0.7321571707725525,0.5530444383621216,0.9729703068733215,-0.10910894511800284,-0.0,-0.0,-0.0,0.5611010295313247,0.5659656709577857,0.45199208441332184
199,199,B cells,Defactinib,LSM-45153,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.0,private_test,4,17,0,1.0,44.11702346801758,0.2399665117263794,63.49770736694336,11,0.5429677963256836,0.41113001108169556,2.2431747913360596,-0.10910894511800284,-0.0,-0.0,-0.0,-0.514388881306386,-0.412121404033715,-0.6234978264243889
200,200,Myeloid cells,Defactinib,LSM-45153,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.0,private_test,4,17,0,1.0,44.11702346801758,0.2399665117263794,67.46674346923828,119,0.5723183751106262,0.435355544090271,1.4289202690124512,-0.10910894511800284,-0.0,-0.0,-0.0,-0.514388881306386,-0.34144642873075914,-0.6234978264243889
201,201,B cells,PF-04691502,LSM-45239,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,1.0,public_test,4,17,0,1.0,108.7884292602539,0.6732238531112671,79.35262298583984,252,0.7571067810058594,0.6167654991149902,1.4488857984542847,-0.10910894511800284,-0.0,-0.0,-0.0,0.9251092032229294,-0.12979951506222095,0.8160002581049266
202,202,Myeloid cells,PF-04691502,LSM-45239,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,1.0,public_test,4,17,0,1.0,108.7884292602539,0.6732238531112671,283.7959289550781,10249,1.567945122718811,1.2412354946136475,1.9995765686035156,-0.10910894511800284,-0.0,-0.0,-0.0,0.9251092032229294,3.510637414165016,0.8160002581049266
203,203,B cells,GLPG0634,LSM-45924,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1.0,public_test,4,17,0,1.0,72.44539642333984,0.43685612082481384,72.3739242553711,115,0.6003912687301636,0.4740085005760193,1.1292312145233154,-0.10910894511800284,-0.0,-0.0,-0.0,0.11616241269245042,-0.2540663011812653,0.0070534675744475805
204,204,Myeloid cells,GLPG0634,LSM-45924,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1.0,public_test,4,17,0,1.0,72.44539642333984,0.43685612082481384,86.59313201904297,134,0.627140998840332,0.4709881842136383,1.4063431024551392,-0.10910894511800284,-0.0,-0.0,-0.0,0.11616241269245042,-0.0008707817592967298,0.0070534675744475805
205,205,B cells,Sgc-cbp30,LSM-47437,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,1.0,private_test,4,17,0,1.0,45.247867584228516,0.23626168072223663,60.6917839050293,14,0.5276563167572021,0.3908006548881531,1.3137081861495972,-0.10910894511800284,-0.0,-0.0,-0.0,-0.48921781970280004,-0.46208531624355803,-0.5983267648208028
206,206,Myeloid cells,Sgc-cbp30,LSM-47437,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,1.0,private_test,4,17,0,1.0,45.247867584228516,0.23626168072223663,59.334800720214844,45,0.533416211605072,0.39970433712005615,1.4970732927322388,-0.10910894511800284,-0.0,-0.0,-0.0,-0.48921781970280004,-0.48624855149804086,-0.5983267648208028
207,207,B cells,BX 912,LSM-1055,O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1,1.0,public_test,4,17,0,1.0,102.81167602539062,0.6233219504356384,71.8008041381836,7,0.7075188755989075,0.5681276917457581,2.1451315879821777,-0.10910894511800284,-0.0,-0.0,-0.0,0.7920747542590426,-0.2642716127692434,0.6829658091410398
208,208,Myeloid cells,BX 912,LSM-1055,O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1,1.0,public_test,4,17,0,1.0,102.81167602539062,0.6233219504356384,77.42848205566406,31,0.6947540044784546,0.5238542556762695,1.1934235095977783,-0.10910894511800284,-0.0,-0.0,-0.0,0.7920747542590426,-0.1640618924290961,0.6829658091410398
209,209,B cells,SCH-58261,LSM-3822,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,1.0,private_test,4,17,0,1.0,44.383949279785156,0.2622813880443573,63.666534423828125,0,0.5172730088233948,0.3924703299999237,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5084474735073153,-0.40911517084049653,-0.6175564186253182
210,210,Myeloid cells,SCH-58261,LSM-3822,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,1.0,private_test,4,17,0,1.0,44.383949279785156,0.2622813880443573,55.47320556640625,0,0.5134472846984863,0.38774704933166504,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5084474735073153,-0.55501037051189,-0.6175564186253182
211,211,B cells,Ruxolitinib,LSM-1139,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.0,private_test,4,17,0,1.0,89.44416046142578,0.5556508302688599,73.50787353515625,89,0.6968680024147034,0.5609685778617859,1.4705606698989868,-0.10910894511800284,-0.0,-0.0,-0.0,0.49453192503615856,-0.23387453792235163,0.3854229799181557
212,212,Myeloid cells,Ruxolitinib,LSM-1139,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.0,private_test,4,17,0,1.0,89.44416046142578,0.5556508302688599,128.07359313964844,4977,0.8061164617538452,0.6017327308654785,1.0927249193191528,-0.10910894511800284,-0.0,-0.0,-0.0,0.49453192503615856,0.7377545392749276,0.3854229799181557
213,213,B cells,BAY 87-2243,LSM-45786,Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1,1.0,public_test,4,17,0,1.0,65.58737182617188,0.344426691532135,65.80025482177734,88,0.6148306727409363,0.4648924469947815,1.4405361413955688,-0.10910894511800284,-0.0,-0.0,-0.0,-0.03648794568994536,-0.3711208990470804,-0.1455968908079482
214,214,Myeloid cells,BAY 87-2243,LSM-45786,Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1,1.0,public_test,4,17,0,1.0,65.58737182617188,0.344426691532135,75.82911682128906,652,0.6639743447303772,0.5007006525993347,1.2736846208572388,-0.10910894511800284,-0.0,-0.0,-0.0,-0.03648794568994536,-0.19254112404266135,-0.1455968908079482
215,215,B cells,YK 4-279,LSM-4933,COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1,1.0,private_test,4,17,0,1.0,44.41886901855469,0.25872567296028137,60.11166000366211,1,0.5324676632881165,0.40517187118530273,2.6207501888275146,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5076702073190328,-0.4724153413038173,-0.6167791524370356
216,216,Myeloid cells,YK 4-279,LSM-4933,COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1,1.0,private_test,4,17,0,1.0,44.41886901855469,0.25872567296028137,55.10004425048828,0,0.4960756003856659,0.37360936403274536,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5076702073190328,-0.5616550988808942,-0.6167791524370356
217,217,B cells,Ganetespib (STA-9090),LSM-45281,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,1.0,public_test,4,17,0,1.0,199.39344787597656,1.2223353385925293,99.33055877685547,1800,1.4080168008804321,1.1463122367858887,1.6345328092575073,-0.10910894511800284,-0.0,-0.0,-0.0,2.9418544579199146,0.22593927950749207,2.8327455128019117
218,218,Myeloid cells,Ganetespib (STA-9090),LSM-45281,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,1.0,public_test,4,17,0,1.0,199.39344787597656,1.2223353385925293,259.240478515625,9044,1.3107500076293945,1.02924644947052,1.4589966535568237,-0.10910894511800284,-0.0,-0.0,-0.0,2.9418544579199146,3.073388719864187,2.8327455128019117
219,219,B cells,SLx-2119,LSM-45630,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.0,private_test,4,17,0,1.0,43.506996154785156,0.24272817373275757,60.523658752441406,0,0.5375338196754456,0.4121924936771393,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5279672647998536,-0.46507905091885726,-0.6370762099178564
220,220,Myeloid cells,SLx-2119,LSM-45630,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.0,private_test,4,17,0,1.0,43.506996154785156,0.24272817373275757,52.166847229003906,1,0.5038631558418274,0.3864736557006836,2.259495973587036,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5279672647998536,-0.6138853184377906,-0.6370762099178564
221,221,B cells,Desloratadine,LSM-5887,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1.0,private_test,4,17,0,1.0,36.91477584838867,0.201987162232399,58.534584045410156,6,0.505662739276886,0.37861868739128113,1.9756050109863281,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6747011789247293,-0.5004976770467185,-0.7838101240427321
222,222,Myeloid cells,Desloratadine,LSM-5887,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1.0,private_test,4,17,0,1.0,36.91477584838867,0.201987162232399,52.73903274536133,0,0.4649541676044464,0.346497118473053,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6747011789247293,-0.6036966488981288,-0.7838101240427321
223,223,B cells,Pitavastatin Calcium,LSM-45806,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,1.0,public_test,4,17,0,1.0,89.53573608398438,0.5316677093505859,68.39351654052734,220,0.7698292136192322,0.6176721453666687,1.32755708694458,-0.10910894511800284,-0.0,-0.0,-0.0,0.4965702746227776,-0.3249437660598586,0.38746132950477474
224,224,Myeloid cells,Pitavastatin Calcium,LSM-45806,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,1.0,public_test,4,17,0,1.0,89.53573608398438,0.5316677093505859,117.15995025634766,5336,0.8654409050941467,0.6469400525093079,1.181243896484375,-0.10910894511800284,-0.0,-0.0,-0.0,0.4965702746227776,0.5434198390194727,0.38746132950477474
225,225,B cells,TR-14035,LSM-45616,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,1.0,public_test,4,17,0,1.0,44.997703552246094,0.2675270140171051,66.29718780517578,0,0.5250675678253174,0.39214587211608887,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.4947861329386948,-0.3622722200671634,-0.6038950780566976
226,226,Myeloid cells,TR-14035,LSM-45616,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,1.0,public_test,4,17,0,1.0,44.997703552246094,0.2675270140171051,56.96345901489258,0,0.4931963384151459,0.3685915768146515,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.4947861329386948,-0.5284740470942175,-0.6038950780566976
227,227,B cells,AT13387,LSM-45514,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.0,private_test,4,17,0,1.0,186.66542053222656,1.1979215145111084,92.59925079345703,1344,1.3501839637756348,1.1353719234466553,1.6745535135269165,-0.10910894511800284,-0.0,-0.0,-0.0,2.658545772161233,0.10607767754116042,2.54943682704323
228,228,Myeloid cells,AT13387,LSM-45514,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.0,private_test,4,17,0,1.0,186.66542053222656,1.1979215145111084,332.7429504394531,11100,1.651974081993103,1.354227066040039,1.9283556938171387,-0.10910894511800284,-0.0,-0.0,-0.0,2.658545772161233,4.382216670539441,2.54943682704323
229,229,B cells,RG7090,LSM-45680,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,1.0,public_test,4,17,0,1.0,54.96709442138672,0.33682164549827576,61.40751647949219,5,0.5611239671707153,0.4337875545024872,2.240391492843628,-0.10910894511800284,-0.0,-0.0,-0.0,-0.2728809665943012,-0.44934056393595423,-0.38198991171230406
230,230,Myeloid cells,RG7090,LSM-45680,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,1.0,public_test,4,17,0,1.0,54.96709442138672,0.33682164549827576,58.49017333984375,1,0.5260966420173645,0.39358729124069214,4.329707622528076,-0.10910894511800284,-0.0,-0.0,-0.0,-0.2728809665943012,-0.5012884800120223,-0.38198991171230406
231,231,B cells,AMD-070 (hydrochloride),LSM-45591,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,1.0,public_test,4,17,0,1.0,40.66611862182617,0.22419868409633636,67.91096496582031,2,0.5545594692230225,0.43215230107307434,1.681913137435913,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5912013590178542,-0.3335363612758866,-0.700310304135857
232,232,Myeloid cells,AMD-070 (hydrochloride),LSM-45591,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,1.0,public_test,4,17,0,1.0,40.66611862182617,0.22419868409633636,59.03411102294922,1,0.5122389197349548,0.38467538356781006,0.08050495386123657,-0.10910894511800284,-0.0,-0.0,-0.0,-0.5912013590178542,-0.4916028078918826,-0.700310304135857
233,233,B cells,BMS-265246,LSM-46203,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12,1.0,public_test,4,17,0,1.0,72.17594909667969,0.3740951716899872,76.95307159423828,395,0.6262503266334534,0.4778628945350647,1.3217101097106934,-0.10910894511800284,-0.0,-0.0,-0.0,0.11016487937989326,-0.17252732881064134,0.0010559342618904205
234,234,Myeloid cells,BMS-265246,LSM-46203,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12,1.0,public_test,4,17,0,1.0,72.17594909667969,0.3740951716899872,79.1441879272461,1476,0.688922643661499,0.5020976066589355,1.2406882047653198,-0.10910894511800284,-0.0,-0.0,-0.0,0.11016487937989326,-0.13351103147041532,0.0010559342618904205
235,235,B cells,Tipifarnib,LSM-6258,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,1.0,private_test,4,17,0,1.0,50.02375030517578,0.2972906231880188,62.348976135253906,4,0.5335210561752319,0.4110215902328491,2.3426175117492676,-0.10910894511800284,-0.0,-0.0,-0.0,-0.3829131253093227,-0.43257638336293897,-0.49202207042732554
236,236,Myeloid cells,Tipifarnib,LSM-6258,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,1.0,private_test,4,17,0,1.0,50.02375030517578,0.2972906231880188,55.97793197631836,1,0.5289049744606018,0.4034557044506073,0.47264307737350464,-0.10910894511800284,-0.0,-0.0,-0.0,-0.3829131253093227,-0.5460229172270327,-0.49202207042732554
237,237,B cells,Imatinib,LSM-1023,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1.0,private_test,4,17,0,1.0,35.83435821533203,0.19908171892166138,61.5071907043457,1,0.5126543641090393,0.3924429714679718,3.2202374935150146,-0.10910894511800284,-0.0,-0.0,-0.0,-0.698749815168592,-0.44756570646469307,-0.8078587602865949
238,238,Myeloid cells,Imatinib,LSM-1023,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1.0,private_test,4,17,0,1.0,35.83435821533203,0.19908171892166138,53.54497528076172,0,0.4795585870742798,0.3644647002220154,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.698749815168592,-0.5893455653309904,-0.8078587602865949
239,239,B cells,Topotecan,LSM-5662,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1.0,public_test,4,17,0,1.0,57.39175796508789,0.3202674984931946,65.98699951171875,46,0.5554811954498291,0.41670849919319153,1.3067506551742554,-0.10910894511800284,-0.0,-0.0,-0.0,-0.21891123323178782,-0.367795614013282,-0.3280201783497907
240,240,Myeloid cells,Topotecan,LSM-5662,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1.0,public_test,4,17,0,1.0,57.39175796508789,0.3202674984931946,69.87267303466797,726,0.6206825375556946,0.4659675061702728,1.086956262588501,-0.10910894511800284,-0.0,-0.0,-0.0,-0.21891123323178782,-0.2986050414934204,-0.3280201783497907
241,241,B cells,Clemastine,LSM-2655,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.0,private_test,4,17,0,1.0,36.71211624145508,0.20391924679279327,60.51441955566406,4,0.5185322761535645,0.3919718861579895,1.9034818410873413,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6792121078649409,-0.46524356945364215,-0.7883210529829437
242,242,Myeloid cells,Clemastine,LSM-2655,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.0,private_test,4,17,0,1.0,36.71211624145508,0.20391924679279327,54.16189193725586,1,0.4788079261779785,0.36119192838668823,2.8559823036193848,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6792121078649409,-0.5783603869808878,-0.7883210529829437
243,243,B cells,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,LSM-47134,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,1.0,public_test,4,17,0,1.0,91.612548828125,0.5581379532814026,90.12092590332031,877,0.6612139344215393,0.5001493096351624,1.1924631595611572,-0.10910894511800284,-0.0,-0.0,-0.0,0.5427973193343275,0.06194717686321562,0.43368837421632467
244,244,Myeloid cells,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,LSM-47134,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,1.0,public_test,4,17,0,1.0,91.612548828125,0.5581379532814026,234.42974853515625,9082,1.4166985750198364,1.1148157119750977,1.8749195337295532,-0.10910894511800284,-0.0,-0.0,-0.0,0.5427973193343275,2.631594368937509,0.43368837421632467
245,245,B cells,CGM-097,LSM-47602,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,1.0,private_test,4,17,0,1.0,113.63532257080078,0.6431758999824524,80.18762969970703,551,0.731532871723175,0.5810397267341614,0.9558212757110596,-0.10910894511800284,-0.0,-0.0,-0.0,1.0329944973645913,-0.11493089775580655,0.9238855522465884
246,246,Myeloid cells,CGM-097,LSM-47602,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,1.0,private_test,4,17,0,1.0,113.63532257080078,0.6431758999824524,74.92320251464844,173,0.7738258838653564,0.5952267646789551,1.389076590538025,-0.10910894511800284,-0.0,-0.0,-0.0,1.0329944973645913,-0.2086723633658312,0.9238855522465884
247,247,B cells,TGX 221,LSM-1172,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,1.0,public_test,4,17,0,1.0,46.73245620727539,0.253822386264801,65.6487808227539,53,0.5422006845474243,0.409517765045166,1.3886160850524902,-0.10910894511800284,-0.0,-0.0,-0.0,-0.45617288349010154,-0.3738181335554366,-0.5652818286081044
248,248,Myeloid cells,TGX 221,LSM-1172,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,1.0,public_test,4,17,0,1.0,46.73245620727539,0.253822386264801,71.26018524169922,12,0.5701071619987488,0.43860840797424316,1.3963334560394287,-0.10910894511800284,-0.0,-0.0,-0.0,-0.45617288349010154,-0.273898188636178,-0.5652818286081044
249,249,B cells,Azacitidine,LSM-5218,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,1.0,public_test,4,17,0,1.0,39.72746658325195,0.21947729587554932,60.74283981323242,11,0.5224523544311523,0.39274531602859497,1.5272032022476196,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6120944847357017,-0.4611761849183883,-0.7212034298537046
250,250,Myeloid cells,Azacitidine,LSM-5218,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,1.0,public_test,4,17,0,1.0,39.72746658325195,0.21947729587554932,53.1697998046875,0,0.48482999205589294,0.36488425731658936,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6120944847357017,-0.5960261590122845,-0.7212034298537046
251,251,B cells,Atorvastatin,LSM-5771,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1.0,private_test,4,17,0,1.0,38.64490509033203,0.2141093611717224,59.3540153503418,7,0.5155346989631653,0.38398024439811707,2.1433522701263428,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6361908404025287,-0.48590640457000145,-0.7452997855205316
252,252,Myeloid cells,Atorvastatin,LSM-5771,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1.0,private_test,4,17,0,1.0,38.64490509033203,0.2141093611717224,57.9216423034668,7,0.5197268128395081,0.3996514678001404,1.4060481786727905,-0.10910894511800284,-0.0,-0.0,-0.0,-0.6361908404025287,-0.5114120757464306,-0.7452997855205316
253,253,B cells,Riociguat,LSM-45758,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,1.0,public_test,4,17,0,1.0,48.534820556640625,0.29004526138305664,60.84661102294922,7,0.5843096971511841,0.4435214400291443,2.399928569793701,-0.10910894511800284,-0.0,-0.0,-0.0,-0.41605468910802357,-0.4593283741414463,-0.5251636342260264
254,254,Myeloid cells,Riociguat,LSM-45758,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,1.0,public_test,4,17,0,1.0,48.534820556640625,0.29004526138305664,55.1508903503418,0,0.584561824798584,0.4487440586090088,,-0.10910894511800284,-0.0,-0.0,-0.0,-0.41605468910802357,-0.5607497035257547,-0.5251636342260264
