e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
132,H01,132,ENSG00000235750,KIAA0040,2,KIAA0040-1+KIAA0040-2,True,KIAA0040,True,True,KIAA0040,True,True,3d8c14f5b3689839e3c60089170d5c08b0acdf1a88a1693c937e7d8a2c8afbb5,56396f5c112387542fce263577c0c08055655f1dd8de8b26e616c6ee9cc17cb9,0c0f6acbdf64b09020c88502d4e5622410a6be9aaafebee5046b74656db19445,6251ef9525e2dff59232066ad50a2fb221a3a6d5a7bbcb042cd92dea582943ea,DONOR_UNSEEN_ONLY,810c2c7bdd4954a1cb5113180417fbad64287eb84cf6bd83c004c188f9ef5266,EVALUATION_80PCT,6,True,False
133,H01,133,ENSG00000129219,PLD2,2,PLD2-1+PLD2-2,True,PLD2,True,True,PLD2,True,True,e5584b5cf624d23ff40da8400909ed8769f58ba1b9763e5f8ab930ff19b493a3,37af7af084f2c1847b14d54b3d4bb909427408350e6c2778f96f8b9f6fee61d8,0c2b0c19eee180609f9d0e73029f1e991059097923dbd7c46abf50d475e769c6,a9be6da72a050af6f8ef7637017afbd4d57cfd47a17eac9e9ca1c9041967abcd,DONOR_UNSEEN_ONLY,002bd220a0317ddc5f649ddfecb8d7d2108834c823090a02c9854de51bf55ee5,CALIBRATION_20PCT,6,True,False
134,H01,134,ENSG00000146243,IRAK1BP1,2,IRAK1BP1-1+IRAK1BP1-2,True,IRAK1BP1,True,True,IRAK1BP1,True,True,a53cf639ed6ad95682babb554d8bf54834d825af6d4a8eaf22da58122a151151,ac15694da1185d41991d45276a13ca640b69527d8207da51c7026e7ffbb4b544,0c6a101a7be43e88a8d7bd0954d5a7c1dcb20d3c01448f90c2d0a3a75eda56a4,b89b27cec3d9a4ebc16bb373f2135281adf2b4decba47c8ccd396916e482cb05,DONOR_UNSEEN_ONLY,43a80bfa8050959a1a51b03344b128ad54ea0380e411da6d00beff19d685862e,EVALUATION_80PCT,6,True,False
135,H01,135,ENSG00000138594,TMOD3,2,TMOD3-1+TMOD3-2,True,TMOD3,True,True,TMOD3,True,True,18f69789ebf4d999fcddaad8351239c4c60bffff4b91aaae62ab18c212984b67,280c0b9387a5678f5e3b4bc5042de79af9668ed279c80a6fe36c8625476bfc5a,0c74d0f33801b074abd1713983d8afb157b7a3330b884e3cfbf5f66d0f10cd41,5274fdbbae29e61f2a7a80dd9ce84dc40cc622dece1f35d0184328df29cd2332,DONOR_UNSEEN_ONLY,53038121e974cd77c828c636b9348dace5e759594c3b95688e44ecf1591982f7,EVALUATION_80PCT,6,True,False
136,H01,136,ENSG00000165795,NDRG2,2,NDRG2-1+NDRG2-2,True,NDRG2,True,True,NDRG2,True,True,e7d097de9f000c9bb6a3ede8f3fbbd348a7f715fd5cfbacfa6f805aac688b418,dc71ecd774fa57b848a512e15ddcc9a04c227c040efa589fc2567fd1b885aa8e,0ca1e8a237b9c1ac5ee1ece94f6e922e2a8060592a392bf8b369c9fe86218859,e03b600f407916a2a517a6c9c14101b0489e733ed4ce19736558a7c3095da62d,DONOR_UNSEEN_ONLY,ef9b45b6cb5ba72825fbbec718a1029527c3ea627d316a2f3f3e2cbd937b2dea,EVALUATION_80PCT,6,True,False
137,H01,137,ENSG00000135482,ZC3H10,2,ZC3H10-1+ZC3H10-2,True,ZC3H10,True,True,ZC3H10,True,True,bea13150ee1549dd67fd285485110c2247d06502c187ac92b4a64301ade4d588,3e8f90a701a99a97669ac1117e41cf7f820a6c5db76583b43983a69f899948c7,0cab9bdbf5f2b540b6d2db3eaffc9a89dffb6b5512671da65507fef51fd0d7b9,d289833dfa473e8c179b42cca57252c9837ea1016932a971c93247d815c7c910,DONOR_UNSEEN_ONLY,d97fb5adc5139aad3848af0f1cd37bd794ce774d7270c582f2af51e3e5446b98,EVALUATION_80PCT,6,True,False
138,H01,138,ENSG00000170275,CRTAP,2,CRTAP-1+CRTAP-2,True,CRTAP,True,True,CRTAP,True,True,63f7b1e2f92a99d2aa262fd82f9c1a46848eb94c0cf244e45a0f21b68c4dfa13,11565ed23432286c600444d252c187600eb8335bc2c3d4f8b84159d846a963c7,0caf7fd46226f0b24a37da95a7b88442eb70df969f1abf5a1af298fb8354f62a,ee9e1e895e8689228a9015c91fc8fcb32fc94edddcf79a1242c826c36b1be9eb,DONOR_UNSEEN_ONLY,fd7826584f981097fa43fc2a9e3130ecb32693097184a87e45957baca725a7ff,EVALUATION_80PCT,6,True,False
139,H01,139,ENSG00000164484,TMEM200A,2,TMEM200A-1+TMEM200A-2,True,TMEM200A,True,True,TMEM200A,True,True,9a1b01f34eee9f88344e89b2a6de62e1bd73901e277e51600686e799ecdd58de,62dc11ce9eeced6c47967c3c30f1191fc6c0cafa00c0eee42c371b5707b09cfd,0cb54fa333e6451633f3934ac9db082f94328de1c50c6203c066355bc95506f0,dad6b1cf0beebc45207095640eaa3d32c2e3639b4d3fac157b20cb6c2d0e9db5,DONOR_UNSEEN_ONLY,479c1683aae3f25891b6cb0effe79e3a4c9408f6a988348d1a550a8dd78b19b4,EVALUATION_80PCT,6,True,False
140,H01,140,ENSG00000174485,DENND4A,2,DENND4A-1+DENND4A-2,True,DENND4A,True,True,DENND4A,True,True,1c1d3b3a7f8353947992ef17fb1b2c552960353ead6dcd93ff1eefdbabdf6ff9,7ef55c5072f4af9abf916f12c6c7ef2138e063cb579541816349b9fee797f275,0cc56c5e0e2cdf0279f94c7a8c211a57077fe623f820e8ab622cc94cf2221bdc,65d7b4c272a57e6d5fafd6f2f212f4fa04fcdf57bf73ce3a3d9ca73f68d80529,DONOR_UNSEEN_ONLY,09e890d8f914a5c22f7a307f8170e043b29c2a312ba7020941304fe6a6a165e6,CALIBRATION_20PCT,6,True,False
141,H01,141,ENSG00000197653,DNAH10,2,DNAH10-1+DNAH10-2,True,DNAH10,True,True,DNAH10,True,True,0922c187e225fa87649b8e668b418b6e34c9440402092cc12cbb09ca9bc02ad2,d04984c75402dc26c9195af7220033e737a1fe29f7a714449a465057db7a8963,0cc5b6980bec89481a324baec4207cf27080111cb4e50b4cb88322a4063a3a8a,5dc0d791ef5a1310721901e463f6e4a4dcdc726b5239b4dc2966cdd10d8542f1,DONOR_UNSEEN_ONLY,5d177f689f6a6278444eecad0c556ad63ed17c87b03a6d7c04eee6ed02ca8c1b,EVALUATION_80PCT,6,True,False
142,H01,142,ENSG00000109851,DBX1,2,DBX1-1+DBX1-2,True,DBX1,True,True,DBX1,True,True,808ad24cbafadecd43c96d81ffcb85de5b2d194f45c9c0f0a9ab59a6f4d590e9,ec71f22cb432fda80bfca8f3d3d218480869a2319d609292967efae9b2aa2baa,0d002a3900801cf5da860dd86869bf83b2cf45bd58daca2d242824c856c97332,b9770e817b865195e7734af08341e90ca9b34d07d366279a3894bfafd6010697,DONOR_UNSEEN_ONLY,25e247f9e30af05f7277996ee08e20a44298947a9ccbc187a5719047c913f938,CALIBRATION_20PCT,6,True,False
143,H01,143,ENSG00000186318,BACE1,2,BACE1-1+BACE1-2,True,BACE1,True,True,BACE1,True,True,7dfec1d9b88d9a147e755dd12259f54f8da1dbf607a06fdd5dd390cf79506ee4,d1e9e67984b616454c4ce8515f96cb249dc58305002eb8af327e1751ab34a19d,0d032c8214054aee3eeb30645b61a3f2c5e60ed179c2c5e7a96d23539e2b183a,5e4649a1dc3492cd5c5fe87822ff907cdcdde259f247915b16f6112aca1d7770,DONOR_UNSEEN_ONLY,c52bcb9153e25a495f3af7e63fd459d283baf0b18f8770efc63d906f12ce658c,EVALUATION_80PCT,6,True,False
144,H01,144,ENSG00000136861,CDK5RAP2,2,CDK5RAP2-1+CDK5RAP2-2,True,CDK5RAP2,True,True,CDK5RAP2,True,True,5a8ff620e1628e56516dec0542de1e0d58b156b3b25eb15fe98a0168c9e95a21,c276f0ba8ad257dffd4a7413014aa0d3cac814499592aae4a7b5672f34fb40c1,0d26381b785e97c6d4229f457af6ba1078d58b6f1c87cc7d01e7e701358af3d3,207697e0f5132b97c7d10fef470ea88bf3912c43f96377b42ea14cb9e0091cd8,COLUMN_UNSEEN,29d67111c050e2180df7de53554e887af87f3d25cb5935df11a34878772821b2,CALIBRATION_20PCT,0,True,False
145,H01,145,ENSG00000167371,PRRT2,2,PRRT2-1+PRRT2-2,True,PRRT2,True,True,PRRT2,True,True,d84a696634863c3cafe9e2db5693ab375c8b8d2313a41d032c1d5a31b9d365ff,1d18660aa9d942ccdb0beaa7c2ef9d7dd806ac57f106e2eea3274844c3c8087b,0d2e638929d9aef6d7a2ceb7c00442b14581c676e3a1b2f2d92542e39741231b,b6f22ddc430bda07d5634e1d18eb21683f045709e35312f8dde131880e7d30de,DONOR_UNSEEN_ONLY,d8c2d8ea062059a3128e4995bf8b0bf24a2b09558bed6929a3f6a235292467ca,EVALUATION_80PCT,6,True,False
146,H01,146,ENSG00000164037,SLC9B1,2,SLC9B1-1+SLC9B1-2,True,SLC9B1,True,True,SLC9B1,True,True,12b33ba3668cb43f30896cfb709c273a2641bdc483c115cc7cf395fb3cc7dcfa,e725d94122119ddae36f2409335df3965ef5749bcdc447bf992d8ea7d8593b9d,0d480a8b04711894b3dfd444b0fc782c58ddf116d38d76c4eabc0fd828ed8e79,1e590cf6189846e959916bde38a33a00dcc097b4187d2bf328a717c92ebd2046,COLUMN_UNSEEN,78ee9ab6e3d67c5f634e90d00bd3eb4891d07f002963dd650305202fcf9340f5,EVALUATION_80PCT,0,True,False
147,H01,147,ENSG00000241399,CD302,2,CD302-1+CD302-2,True,CD302,True,True,CD302,True,True,0d7e6c2da3da1a353cb29a71a18b9cd9fed17fa0b311299076cc85fa7366ac5a,c5c0ea00831c2a445adc793669d84eb763cb296aa6ef63a3c97f5fd0416003e8,0d4bb7a580bb606bc67d4ca5771006938db09dcc408d9d69bd12100f6b437c83,4b74bb57a80c15314824d88ac9d1ddc356bc882ba404948600a855ee45b304b2,DONOR_UNSEEN_ONLY,94d36cad5034d17e863c36c53ddef14872b2b93295067757ef2bc87fade430aa,EVALUATION_80PCT,6,True,False
148,H01,148,ENSG00000275410,HNF1B,2,HNF1B-1+HNF1B-2,True,HNF1B,True,True,HNF1B,True,True,90d482f7bc885b496086b4dfc761ae82ad6eae1b9ae12b28355e53affca87ae1,98acdc944e725cd44807fa6ae3438e2b8c394a35e7884fd18991ffa6df0ec5c3,0d58f2d66ff78d69e9bab72e1f15281fe2901ed853af0bc557a50e962278bb39,cccd365c7092e33172eacd5385bf7c4a732f464d030a9ff07d46f8a9bbe790cc,DONOR_UNSEEN_ONLY,3711bf660b4dd235433ae5e9e64c4cf239b9be26cf05b890f579622f08cc880b,CALIBRATION_20PCT,6,True,False
149,H01,149,ENSG00000186951,PPARA,2,PPARA-1+PPARA-2,True,PPARA,True,True,PPARA,True,True,a9c84e24b56a1fb5a057a9aa8dd5c51706720a04aa3be0ee54afbed41092947b,60c2b68140b0677e82919fd57b08b20052c7621a00b36e2255e0b25a74acdf87,0d7ecbcd8d6dd19444bd1f4a47e93be161307794b38fb11279b3442f8b43bffe,c74614553f35f10c7d7cf2c5a31ca7dbcf0e3d8a00bee1f2877611570e2dce70,DONOR_UNSEEN_ONLY,09c9a70e1a4544e7629df84e71769d06870e8f9e93a79ec1e2216d0a751e7886,CALIBRATION_20PCT,6,True,False
150,H01,150,ENSG00000184486,POU3F2,2,POU3F2-1+POU3F2-2,True,POU3F2,True,True,POU3F2,True,True,fa305e34c6eea9b543abf2a48619d233c5c6bd8854b67c192722a5fd301eecfe,46705f5f2f8479de302c8f6e8678ace15b9445f2bcf8882fd21d93cec731dd85,0d87433b624d50ef5ba7880dcca03d8729e930d5634f66f29d19f43f01b1674c,094f93811c02cba9add6df4f7099b6a3735d1237f86d4c254a08caecdef93ef4,COLUMN_UNSEEN,de376a6a3634acb5a4d4803e00908b94a49e6b9e1de80662e138f17c0993fcbd,EVALUATION_80PCT,0,True,False
151,H01,151,ENSG00000100889,PCK2,2,PCK2-1+PCK2-2,True,PCK2,True,True,PCK2,True,True,ee57f40c6ca66bfaf76af612c703e258f4aaaae48f8913254e671b922d9dbafb,b3ed8b69e967899ccbce733aad2b4250ccf44800d3205467a6b18afc4f094561,0d94b9a600deb2e9d07e34522ff5f5ab956ce02b9e44d2bf1253ef5ef37c7ded,ceb41d84a55f7ec046af3f9720084bddf6dfc16ddd4f9799e56580e7d89d61ec,DONOR_UNSEEN_ONLY,e9a9e38671eeec7e4f3911246aed3c08c24de3b400b1acef6951d441288dc822,EVALUATION_80PCT,6,True,False
152,H01,152,ENSG00000171853,TRAPPC12,2,TRAPPC12-1+TRAPPC12-2,True,TRAPPC12,True,True,TRAPPC12,True,True,f9e4e70585aed8a3c028c580b98047eccfaff6e4bffd5d1c92139a9e841b1488,fe58e4164e6fccd1543e60284f28875225b853771b746020137dea6ed740f945,0d95d456294952fd3367e6b107933202fbd0d621f51b669f96842b0f45b8faf6,9bf2c8a4c5fc97b32fd8f3e2a5c412244791c14331416f3c97b5d3e11311f3b2,DONOR_UNSEEN_ONLY,f49ef1bd2b00371de25419c025c16bf70819eabfa9e9d780e7360beaba168564,EVALUATION_80PCT,6,True,False
153,H01,153,ENSG00000213889,PPM1N,2,PPM1N-1+PPM1N-2,True,PPM1N,True,True,PPM1N,True,True,e59a3cbed98e0a1cd2425f2d3703d9d8ea3b48d233b671bcc9767c4585ad400a,213974b6d17e576a1ed84ffb08efcb2ba1992f3753e1bc16abbfbce86cc41269,0da6590f138e743532eafde4c35b5ec2dd324400dca0b83209ee335dff7a59ce,54690a2f93da239a3132f2f1988209527ca2ce65c5136fac24b32f5cd645fd4f,DONOR_UNSEEN_ONLY,581060fbd5d04cb3f6477b13aceabc15f8833b345dd35caa336054080eb5ee57,EVALUATION_80PCT,6,True,False
154,H01,154,ENSG00000143149,ALDH9A1,2,ALDH9A1-1+ALDH9A1-2,True,ALDH9A1,True,True,ALDH9A1,True,True,64552c632e2d249def3b291cb3a9c5a5e34c727041483f72e9a9970069d76489,c4a10ce90f08be40b0b8d3f9222be61e3d644da3101036ded7ecb2d25bd5b46a,0da7b0ea42d8182f337dfe04092c77dcadea298dc895103cfe97c1b178cfb560,43abf66658aa4b885b87da98a090a1125881c2e12303a3adee9ced4d7934d412,COLUMN_UNSEEN,e11010c2a0a21975a020162f76368cba0540e74a82eab6e47bb6441c77b1079e,EVALUATION_80PCT,0,True,False
155,H01,155,ENSG00000188994,ZNF292,2,ZNF292-1+ZNF292-2,True,ZNF292,True,True,ZNF292,True,True,d0b4e6325d67f9f004fdc88b68951edcd6f07658dc33a01a6f7d5e01b499c193,25e51e2b31a96fe7f44b2813782f5cbcb35b88bbdac819aa6b272f62300f0cff,0e4f271363923510b4098949769869915ff53cc14eb617b2b4c90df5782252a7,0467abbcb5a39a734ff3f339aa2a751accfb17120fd1ced76f2335ef958113e5,COLUMN_UNSEEN,ea06e3d0d68e71c71f7b72a9a1f2f46c0917d0438d4b7328319b6704087aa80e,EVALUATION_80PCT,0,True,False
156,H01,156,ENSG00000141499,WRAP53,2,WRAP53-1+WRAP53-2,True,WRAP53,True,True,WRAP53,True,True,09b4bbf0267fcb18bb3c1426072d06676316a2e430a577eb6eaa31852e4a3969,6da4f3d14795c5dade2c415f70f608fe1955e5d16e6f814980b686f5d237773c,0e5cc62f89734fc03c7f69091d12929e844c6db389c2e2e9f74a74b38048c968,ac39554234d93d24bfcb5b46ff9e8ff223c23fb2d3f40b5490eb2de055ee0f7b,DONOR_UNSEEN_ONLY,dbc1c4e307ff68941273b166784e56d7082fe0c26cb060c80d950b1552fe1de4,EVALUATION_80PCT,6,True,False
157,H01,157,ENSG00000116791,CRYZ,2,CRYZ-1+CRYZ-2,True,CRYZ,True,True,CRYZ,True,True,2ac7df29187f2995fc1600211b3ecd79f1546fe05016af4cb53dfec48b79eb94,83bfbec779f27e22bd73f8eeace8b372e3a59abc7f9175bfd5d91046687a61da,0e5f8bef8b7361fd30da76b1cd45a372ef048b57bf60e096317040f354795e6a,da9f95eb2e614ca8bd8d80556f03a48c0292d273600b76278cb2357cf6aac21a,DONOR_UNSEEN_ONLY,3f5ec82f0f4d4a609a93edf0e5563e4d8905d0a954f8433db4436f7327da1078,EVALUATION_80PCT,6,True,False
158,H01,158,ENSG00000196498,NCOR2,2,NCOR2-1+NCOR2-2,True,NCOR2,True,True,NCOR2,True,True,0a673b338b77519a4c0978232acce7e4a37398c66180c3c396d1c8e4fd25613d,4d51e2be26bc05bc2d610ec4483db49637e0c95cb90455d9f23f7919ec6cf312,0e62fb7e6297ad92667deebb043ef480ce4210c063e5b011a8acf830f317ded1,8cdb1cccd0c3c1f1734035bffe72eac5774762cb6246cccc6923daf535a8a2b6,DONOR_UNSEEN_ONLY,eb30305c38a25df62876518f9612e095cf03393d3ec4d3199eeb841264dd775b,EVALUATION_80PCT,6,True,False
159,H01,159,ENSG00000204396,VWA7,2,VWA7-1+VWA7-2,True,VWA7,True,True,VWA7,True,True,508740f416750c6664f50e004e9d07dd94453511c8d0103fa0d523b3609c52c6,fc5d8a8b36f239bcfbad2983458193c36073b11585623c37b115273cd8ddc9d8,0e6954bc4f88532696536cbc10279f774cf6d0a35096966d4f246bc74da97b1f,191c00b89f18acbbe6fd72877b0245e649e352a8e8c25c34fac917dd722a804e,COLUMN_UNSEEN,db9e0e6943e15ac005fe2fb98ff6889a01db1190bb5438ebceb1a7cc9b4acd44,EVALUATION_80PCT,0,True,False
160,H01,160,ENSG00000035115,SH3YL1,2,SH3YL1-1+SH3YL1-2,True,SH3YL1,True,True,SH3YL1,True,True,ca1a3aca89debdc80b84887fcfb62e34fedea8b6df75cfe319edb9d8126c929c,65241dd9cd5469b0e77a47b05ce34daacac099cebc42a999669276b9db6202f7,0e70d3623d09a83f7fc5fc05f065f1d35780a9be22979d62e5b6138ebe1d4291,3091219aac8461f6f00a65fec8af39dd33030a86cbca7439bbb0d72c7ae3e0f5,COLUMN_UNSEEN,1e214cc1b2eb30a2f018876ef9c0c00b343593f0b6fbe8d164d37faade4345a9,CALIBRATION_20PCT,0,True,False
161,H01,161,ENSG00000079332,SAR1A,2,SAR1A-1+SAR1A-2,True,SAR1A,True,True,SAR1A,True,True,095f5e2d00e729bed9081c3394a918a90d0f7bb92c65f2e6f19e2aa12414ac28,2a78757d955fc1d969438bd5b3900ec96e991768d017f24ab7857744c17afb49,0e9faaca00e2cceda8c7f8de1c420befdf5cf33ba3dec5543d8f00ac25202997,2f45c1f9fc550c751bae7d355677f6fd1a08d92bcd8851a7efea41434d22dc71,COLUMN_UNSEEN,a6c200cf6623d34fdcd8e8c57fa1fc1e883f3edc59c452d439440852cdbb5c17,EVALUATION_80PCT,0,True,False
162,H01,162,ENSG00000007372,PAX6,2,PAX6-1+PAX6-2,True,PAX6,True,True,PAX6,True,True,63eebf0a82d09b4459eadc3982d4210205f0117332b0d0b08246b1cac0fb7c62,b00cf2df27078d0f3f7505b02e1e05c94242b5a23d06c1ee31da4eaefb47de9b,0eb45f7a9fedaaef75d1fb7676ba564597b82d21b4fa9c3fcebd25a7d2ca155d,a6f5f3b158fef4002e1a91c8d898b0e1692af34a325115ee58b077ddaaba6f2d,DONOR_UNSEEN_ONLY,78d3753b532919ca0cdc595f01451795ea90a733883d837b4121de0198c1154d,EVALUATION_80PCT,6,True,False
163,H01,163,ENSG00000172270,BSG,2,BSG-1+BSG-2,True,BSG,True,True,BSG,True,True,c6e23b2e2f4b7b75ee1349c2700629b7762ed59d0a0cdfedff48efef69795602,923b139c98381324ddae7b31d8b876ed7cae345c2cf279e8fd67b4ca18e5f745,0eccf4fe2e76533e3724c4740bafd6ff909e5c93ef8a014ab34e68e230649fc5,a5d195a8f6692dc538e9db752739ddbb8951c438ff61c84a91b206c60d350c11,DONOR_UNSEEN_ONLY,d7e06128295b733cbc2684c38453995f445ab959235503ffceba2484d77e9500,EVALUATION_80PCT,6,True,False
164,H01,164,ENSG00000171202,TMEM126A,2,TMEM126A-1+TMEM126A-2,True,TMEM126A,True,True,TMEM126A,True,True,a928a17f950615fbeecc6c7c783f6cf97f4c0e87df565d6a914f2ae0b360c4e1,10b6b2a69ccc49b74f2990b5201efab7d6bcb9440293fa764f8685f5e9767241,0ee90f0e0ad9f62f16f0b657fac049927964a983ddd8dcc69af253f14e5318bf,85e58e2f7c49cdda73f46cdc01ec637d656417f2b09dec31e64c5744056d0ed9,DONOR_UNSEEN_ONLY,7842a6a352ec0d8273f0f6c49f26728270797b47e8c90d5205ff72e8ddf03437,EVALUATION_80PCT,6,True,False
165,H01,165,ENSG00000144635,DYNC1LI1,2,DYNC1LI1-1+DYNC1LI1-2,True,DYNC1LI1,True,True,DYNC1LI1,True,True,33e6bef1d1f0eb111d7146c39ee68ddb3096e0a28a25c572458c783b60c32319,94445549bff152b22194d9e986a60ce9d59320e3343e0b5da441e97a286d9a36,0eeaa58f3fb8be8988031058c4a9a117a4c1697d44ecf9a8b4afcabdfd213f82,22aa53ca39f9fadef3ce5f6add95add4cdabe7704c3dcd4a0dcd028167f3c45c,COLUMN_UNSEEN,8634d6d12af9dedaa62fdb6623daadf6be3c723d17d768a6ec3b3f39196bbe1a,EVALUATION_80PCT,0,True,False
166,H01,166,ENSG00000110422,HIPK3,2,HIPK3-1+HIPK3-2,True,HIPK3,True,True,HIPK3,True,True,6b4024b1afe762f6a9f9f15dd6964c7764422929ddd581c0d6967449909b362a,cde5b9a7c5375de3fc831de0b04c208ee04f4ff04430611320d40b606b4fd1eb,0f04e8889cae7b153017901c96451f55932d6a89240000deae8f887b4658f40a,e6237617606b3200886a8e8cdaf1b5f62b6b53b459dc9d3408da2fd2bda181c0,DONOR_UNSEEN_ONLY,934c1619ebebb0d4ab0e004bba63b0c4b937f8e5bfbda6513163d73727e6fbd2,EVALUATION_80PCT,6,True,False
167,H01,167,ENSG00000177663,IL17RA,2,IL17RA-1+IL17RA-2,True,IL17RA,True,True,IL17RA,True,True,88f3170df1b4e8aef839e4bee8f470921b0dae7d2d7e93c6708ee57bc19ff692,593fa3a05c804456b22f4f2f86b68f6e1c5347bbd081951cdd8b382ec1b0efd4,0f0e6583e2291bd2f8c1fa5cbb8f500dea28e5b2af2e1099222739a56ce04b12,011e1643d9b04c1abdb637e856ab1a8a458d3fe15ae5641028df523f1af2b8cb,COLUMN_UNSEEN,0591bd32bbdbf7424d75f9c1795f0f0c9599141b1622291f77a99a2179bbf6d2,CALIBRATION_20PCT,0,True,False
168,H01,168,ENSG00000004487,KDM1A,2,KDM1A-1+KDM1A-2,True,KDM1A,True,True,KDM1A,True,True,8459bf3291362bd46985e9a6c103bd1b26d10a424395017414d5de522be1e1ac,9ecd6114a8dd54eb27c323ca55134ff3be8e1b50798f595035ddf5ef44ce0213,0f1ce8bde6a5963cb26d00a94f0b70a48fc6511dd5bfdf91d7725e51bd047ad1,6d5ca7118820c2615341365a8d13f802e986bc3d60ecbc47e0c03760876ae9e8,DONOR_UNSEEN_ONLY,95ad50c4060673654739f52849fffea46e7c39f97d6da8aade80d9561f826890,EVALUATION_80PCT,6,True,False
169,H01,169,ENSG00000114416,FXR1,2,FXR1-1+FXR1-2,True,FXR1,True,True,FXR1,True,True,7df23290c2e13e5794ae3918e56de838bfc1f0eb4c0911aae0a03deae6dcf733,66737da3da7fe48ea795b698f8bb82f73bb08b9a5cd453044bf39b4be0cc30fc,0f311b4aab8dc3825f5cf2cd6a8ec91d4f7920f4daa464d906bc1458c3198187,36ab17ccb2a38d946748e3a974a589f201e72486f771f447baf13a7447175366,COLUMN_UNSEEN,bb00871514a9f0ede1fb159bec92c81c923ea3dabf2784768dc9448f67fbe90c,EVALUATION_80PCT,0,True,False
170,H01,170,ENSG00000205358,MT1H,2,MT1H-1+MT1H-2,True,MT1H,True,True,MT1H,True,True,a814dad1402d5f8ee0035f28385616e538e1042b4f09cea47d7b2942db8dd4b8,1c35f0fe3682c53a4365e017ee7d0a9ec695c12e4267fef0c55222a43af6d0fa,0f433f034f6d0a81601101a97cc69a9b55e1cd3cc6eced5b6d005c2851a7580d,e28e284049326f858bd992fbac56f0c77e6fd8740c7859b12ab0f49307bb6f82,DONOR_UNSEEN_ONLY,6c10dc11b9efbab2e48cf973235dfde99486781d79d64986b575caaa51528e58,EVALUATION_80PCT,6,True,False
171,H01,171,ENSG00000105281,SLC1A5,2,SLC1A5-1+SLC1A5-2,True,SLC1A5,True,True,SLC1A5,True,True,e6f5dd34e07de8508d76c283b04f620b422ca72bb8a882720b5907af43ac9f67,26e8618f4d7f88bd4f97263e3a89171bd386dae211fc539df7a3dd6bbeaa4763,0f4404d7337a9bae7747307478b0e3941f9540d2e306bf49c07c84c72fb39196,d87af82a56a8e9d47e42088eb2c807e0c3e74bea8f76e481c687008604c79212,DONOR_UNSEEN_ONLY,cdf4643c4c58f1e94ff205bbbbd08721b72fb858393c6ec43bbaae388f0bf8e8,EVALUATION_80PCT,6,True,False
172,H01,172,ENSG00000114446,IFT57,2,IFT57-1+IFT57-2,True,IFT57,True,True,IFT57,True,True,753dbf87ca4d6b7cc2e11becd778c3a674c6971c6a04b29dd6e73ca40e7b1720,9b4e63aa752cb606e57ce38924d10d2aaf1f88fdb609c991f136ba9aef824489,0f5a356971a2c2728ed1f3fc6751bf566c98b7433a16eb10a98b2f39d39b0766,6fa05b899a06d3013d312d26715a9360206f2c1ec6f3ac4a7a3b064d8f805e60,DONOR_UNSEEN_ONLY,d5734153f365bee07f0b6ff6715fd93c9bb07ed2c90f5969efaad72520a3bc50,EVALUATION_80PCT,6,True,False
173,H01,173,ENSG00000166532,RIMKLB,2,RIMKLB-1+RIMKLB-2,True,RIMKLB,True,True,RIMKLB,True,True,bfed174fa462fc43873ac220e22691e71cea003353f66247124b80b313db0c73,5c442240baf173393335f531980bc5971a122a079bead6d23af441542ca38e8c,0f61dc82e503d2b70f0c6a8a24587d65a4181a395b5da5b3c96e348574c87c1b,a583fe1a1ea87a8af548dfc19a1c57e236a595d183099787d4a64e8b37d9d951,DONOR_UNSEEN_ONLY,9105561b6f522c95d0ab202aa726475ddc7390600bac0e79b719e5bbe5c4fadb,EVALUATION_80PCT,6,True,False
174,H01,174,ENSG00000197622,CDC42SE1,2,CDC42SE1-1+CDC42SE1-2,True,CDC42SE1,True,True,CDC42SE1,True,True,be4a6b11f5959da0284b74e564299864d1b12b32381e502c43ce1d114089d54f,cbea24f290ea6314802e38abb2c869e9ac89bc56cf14bbd14faa3ff1064c5214,0fb978e324bb5896593a81d7a7574c703976c0563ccd5f93cabc7d66b5a7001d,d5e4b2c5f066c68d45fd94f5fe7aea53eab267a1bd7c7f4ef963768da44f9016,DONOR_UNSEEN_ONLY,57cb541fc08f7faa3c8df569271559dc2986bb18bc64a988e0b001e029e48d3d,EVALUATION_80PCT,6,True,False
